"","","X-squared","",""
-6416.47146,8698.88243,2337.78444341771,4.79462858,0.9586875
-6519.80097,7514.00997,44.5947571872434,7.38242326,0.937
-6493.03007,7397.25196,66.818924182242,6.09944022,0.96875
-6507.27822,7484.70567,42.6611462258736,7.07253119,0.9516875
-6497.56568,7465.86399,28.4891548647754,7.71045246,0.9346875
-6555.01027,7675.08896,47.618155780929,7.12399263,0.9020625
-6544.67208,7725.45447,38.7158740560298,7.24978312,0.95825
-6606.12393,7395.35087,27.4588449935487,6.76506257,0.9223125
-6536.88083,7612.26483,53.0246461886693,7.56636031,0.907125
-6593.12755,7863.2489,24.0414404202409,7.54898058,0.966
-6567.30296,7562.79085,43.1653508166947,7.76938794,0.9561875
-6574.2427,7728.39679,25.443148689936,7.92909477,0.8618125
-6446.92388,7456.47968,75.0532749871114,6.94611091,0.9724375
-6512.56107,7428.60892,36.2584338354434,7.27555207,0.8039375
-6493.24702,7487.55662,20.3794633393039,6.56886948,0.955
-6458.91723,7601.92964,26.2830284324642,7.8507215,0.8581875
-6484.27059,7386.08985,23.6112314601016,6.76523189,0.8818125
-6447.00786,7302.68459,21.050224301516,6.33029821,0.9794375
-6483.35129,7543.31518,30.8117544399113,7.61428275,0.902375
-6526.37883,7556.73061,65.025273242592,7.59348125,0.92375
-6395.0419,7171.77363,24.6082633004278,6.97501272,0.851625
-6501.32237,7803.32046,29.052752804534,6.94057328,0.8486875
-6393.48433,7071.93826,30.6735636099393,6.17221807,0.960625
-6568.44172,7905.64972,34.0932804777634,7.05067826,0.882875
-6516.16687,7588.53267,35.928970153486,7.68583786,0.8814375
-6470.17713,7480.24436,27.0918351929419,6.77312646,0.9048125
-6560.25335,7419.55303,41.6939000433643,6.18533048,0.8324375
-6481.63081,7375.04988,61.2206627816733,7.29998172,0.9225
-6420.17632,7322.47023,31.6109478621748,6.68034037,0.9336875
-6477.73513,7236.92089,50.2006682315811,6.42841838,0.9115
-6526.65511,7451.56957,63.1156455811313,6.83838678,0.901125
-6525.69407,7581.60699,25.8854324516302,7.67068017,0.91575
-6480.21229,7280.1312,34.3841881565386,6.9849089,0.8616875
-6508.75229,7642.37317,34.4901671515639,6.77929891,0.9504375
-6447.48698,7260.34226,42.7410352771469,6.45915353,0.8939375
-6526.90639,7591.6454,33.1875953291175,6.57792103,0.9838125
-6514.78439,7960.57457,34.9322925285136,7.59752785,0.8736875
-6557.76941,7550.22987,36.5090281913871,6.46653598,0.9221875
-6446.39388,7342.19004,82.5868640558591,6.65013275,0.856
-6503.61669,7393.9062,16.6700116562946,6.4585985,0.92375
-6472.44699,7297.97987,33.472892005046,6.21913033,0.9275625
-6551.70959,7738.85049,54.8717958692816,7.50206755,0.9023125
-6552.61198,7426.54503,28.5355195255395,7.10378078,0.86675
-6571.14177,7456.78175,36.8632925791384,6.77119617,0.86575
-6606.95362,7616.33249,37.4594890492099,7.42484161,0.915125
-6526.45874,7650.1656,35.4905003177292,7.16740181,0.897
-6508.23926,7216.97934,31.8197569531608,6.18184298,0.9715625
-6598.58644,8011.15834,32.4793582829749,7.17463191,0.9119375
-6563.78989,7539.26833,21.8807551283009,7.14584226,0.88425
-6575.54448,7635.12004,21.8661655672887,6.76740745,0.929
-6508.96919,7356.67786,43.050660332114,7.07299723,0.940375
-6592.8251,7480.32625,52.6094657703862,7.06690052,0.962125
-6545.07988,7699.24609,36.2617442915172,7.55045833,0.9461875
-6513.98849,7499.92012,105.197350864058,6.71595301,0.9168125
-6516.6566,7697.9454,57.7438806748265,6.7691885,0.7974375
-6470.06417,7561.568,36.318685523875,7.3299736,0.86825
-6483.41753,7286.92804,42.1943668296622,6.30459235,0.9456875
-6614.56995,7471.37274,40.6025048668206,7.37467866,0.8991875
-6455.90517,7526.68979,33.6240305447807,7.01340812,0.92075
-6413.17006,7281.58982,36.9621165543774,6.89310043,0.9235625
-6517.92345,7355.11647,27.8809720764735,6.83296613,0.858875
-6463.57151,7109.99106,43.1117104155361,6.48813385,0.9790625
-6482.38024,7308.85855,28.7893434163349,6.94427432,0.9681875
-6559.62715,7573.97302,24.8843309086889,7.02560125,0.8703125
-6591.22276,7576.56767,31.1121342180049,6.69947575,0.859875
