"","","X-squared","",""
-4855.98494,2667.40064,382.299156473394,1.76506415,0.9524375
-5565.27769,2067.22094,14.2675244257234,1.97233886,0.9505625
-5368.77601,1983.66747,22.4661969939243,1.83686277,0.9406875
-5467.35314,2112.51601,87.9539073978297,1.73649252,0.884
-5476.48441,1979.76571,25.9621840676622,1.94966708,0.88725
-5422.85733,1881.75094,25.3608441621757,1.66320542,0.9049375
-5563.32507,2069.45393,34.2814677509698,1.88752194,0.8654375
-5489.86981,1919.90256,38.8685966302862,1.91440426,0.936625
-5297.4173,1751.62625,9.02698957678178,1.77616197,0.792625
-5679.11729,2010.91413,23.5188538019159,1.87668854,0.9615625
-5497.47719,2121.27696,22.2304104566708,1.9718031,0.932625
-5443.45829,1932.65542,34.0732159699197,2.00501378,0.919125
-5559.79943,2142.11161,8.75255830051161,1.99905543,0.8996875
-5476.00999,1955.18111,12.7932652111078,1.80394182,0.95275
-5409.79755,1988.7519,18.3013006522612,1.8848594,0.9795
-5524.63597,2033.01227,15.8829702746344,1.96882239,0.9305625
-5579.06852,2123.27875,17.6051099723946,1.80791873,0.9338125
-5417.79796,1872.97077,38.2680982155529,1.82522949,0.899375
-5453.85185,1948.91408,18.4073994628209,1.83419716,0.823
-5537.13424,1894.77992,12.5393242133448,1.90471779,0.912875
-5611.45473,2183.90661,41.527668575281,1.9218304,0.94825
-5583.24414,2067.51889,24.4373679024425,1.88692468,0.8969375
-5453.42377,1868.87884,23.2180402925583,1.70227902,0.8496875
-5608.95271,2088.11221,12.9532500031369,1.83749331,0.89375
-5418.62268,1940.21123,21.867898182475,1.83150081,0.915625
-5483.48564,2072.43269,26.6075720739735,1.84659759,0.95875
-5539.64209,2048.6916,23.9621133550373,1.87000055,0.926
-5456.22304,1930.7817,33.1311640268109,1.78288912,0.887
-5584.35928,2061.41705,33.1182709267615,1.93179978,0.944625
-5494.71675,1961.56859,22.9412680015184,1.84883565,0.9404375
-5593.67004,2095.98934,32.9570940597123,1.9407598,0.8790625
-5660.13645,2033.40249,20.6880729063487,1.87726033,0.959
-5771.03898,2444.08861,20.939006836066,2.17777076,0.911875
-5534.93255,2107.4511,57.9710832315777,1.9294425,0.95325
-5620.12022,1989.64525,33.648484572691,1.86301463,0.935375
-5646.45919,2106.99626,24.6176544953656,2.03712677,0.878875
-5523.60776,1971.46134,33.1709747540514,1.7775348,0.914375
-5481.1156,1940.71855,27.8554761350531,1.95693713,0.8720625
-5494.57592,1974.42133,28.9002209986023,1.88800219,0.944625
-5528.75884,2026.16176,13.1004835187253,1.91141293,0.8698125
-5283.98774,1721.68582,17.1161208501611,1.73359772,0.969625
-5357.22197,1873.4165,12.6899937229565,1.69817755,0.9031875
-5515.6547,2013.94304,15.3453758820872,1.95461183,0.954875
-5608.67529,2120.49752,53.3342446319592,1.91760544,0.864375
-5546.15549,2171.03547,24.3058217208869,1.96060877,0.8664375
-5406.60277,1785.22875,20.1801299366653,1.86456781,0.893375
-5568.86677,2012.52044,35.1429108280105,1.82778841,0.9435625
-5547.43909,1973.94663,12.8521850559342,1.92713821,0.900125
-5659.04867,2348.61295,18.7138508463761,2.00820839,0.9134375
-5548.50919,2050.19033,12.4061360197854,1.97268975,0.8074375
-5393.28562,1826.01216,15.381789886067,1.85775604,0.9656875
-5486.6401,1942.06233,23.3609273406345,1.87555077,0.89675
-5591.60001,2111.44454,30.145084826004,1.94953993,0.94125
-5542.42256,2022.56488,11.8247996651806,1.92816285,0.8501875
-5658.71624,2195.4252,19.7690845647156,2.00364526,0.903125
